payment_id,order_id,payment_date,amount,payment_method
2261,2114,2025-04-13,1560.7,paypal
2262,2114,2025-04-15,190.77,paypal
2263,2116,2025-09-17,1494.31,ideal
2264,2117,2025-10-28,1415.69,bank_transfer
2265,2118,2025-09-12,1865.36,card
2266,2119,2025-04-07,1931.76,bank_transfer
2267,2121,2025-08-16,736.56,card
2268,2122,2025-07-16,888.58,ideal
2269,2123,2025-06-15,305.18,paypal
2270,2124,2025-07-11,1580.34,card
2271,2125,2025-10-20,111.79,nan
2272,2125,2025-10-18,132.81,ideal
2273,2126,2025-04-14,623.44,paypal
2274,2127,2025-06-12,367.38,paypal
2275,2128,2024-12-12,1154.96,ideal
2276,2129,2025-04-10,1689.58,ideal
2277,2130,2025-10-22,1789.04,bank_transfer
2278,2132,2025-09-22,24.02,paypal
2279,2133,2025-06-18,707.79,card
2280,2134,2025-01-01,1397.01,card
2281,2135,2025-04-24,1184.19,bank_transfer
2282,2136,2025-10-03,165.43,paypal
2283,2137,2025-01-31,509.09,ideal
2284,2138,2025-03-18,45.82,ideal
2285,2138,2025-03-09,14.76,card
2286,2140,2025-09-24,1715.17,card
2287,2141,2024-12-21,171.39,ideal
2288,2143,2025-07-04,1319.67,card
2289,2144,2025-11-19,1668.73,card
2290,2145,2024-12-10,1732.6,ideal
2291,2146,2025-09-28,656.49,nan
2292,2147,2025-10-21,236.3,card
2293,2148,2024-11-24,1046.06,paypal
2294,2149,2024-12-01,743.28,card
2295,2150,2025-06-03,1330.04,paypal
2296,2151,2025-10-10,846.95,card
2297,2152,2025-06-24,372.12,ideal
2298,2152,2025-06-19,1467.4,card
2299,2153,2025-03-26,1892.49,card
2300,2154,2025-03-31,1321.17,paypal
2301,2155,2025-03-06,342.4,bank_transfer
2302,2156,2025-05-07,414.78,card
2303,2157,2024-12-10,628.75,paypal
2304,2158,2025-08-26,1680.0,ideal
2305,2159,2025-05-14,1814.48,card
2306,2160,2025-10-13,352.18,card
2307,2160,2025-10-09,490.1,paypal
2308,2161,2025-07-03,1779.2,bank_transfer
2309,2162,2025-01-24,232.29,bank_transfer
2310,2163,2025-08-07,480.28,paypal
2311,2164,2025-01-04,948.93,ideal
2312,2166,2025-03-17,1782.61,card
2313,2167,2025-02-01,147.45,card
2314,2168,2025-08-20,1185.35,paypal
2315,2169,2025-05-17,489.28,bank_transfer
2316,2169,2025-05-10,230.4,card
2317,2170,2024-12-28,85.65,ideal
2318,2171,2025-08-18,1413.13,ideal
2319,2172,2025-06-18,672.44,card
2320,2172,2025-06-22,213.44,card
2321,2173,2025-01-20,1085.73,bank_transfer
2322,2174,2025-06-20,1231.93,nan
2323,2175,2025-05-15,1584.44,bank_transfer
2324,2176,2025-11-17,850.52,ideal
2325,2176,2025-11-23,109.19,card
2326,2177,2025-01-03,623.86,bank_transfer
2327,2178,2025-10-23,733.32,nan
2328,2179,2024-11-30,1825.33,ideal
2329,2180,2025-05-08,1777.66,bank_transfer
2330,2181,2025-02-10,920.25,bank_transfer
2331,2182,2024-12-13,1280.57,card
2332,2182,2024-12-13,260.92,card
2333,2182,2024-12-05,77.92,card
2334,2184,2024-12-06,1279.09,paypal
2335,2185,2025-10-02,1342.83,card
2336,2186,2025-09-16,1274.9,card
2337,2186,2025-09-14,653.16,card
2338,2187,2025-04-07,633.1,ideal
2339,2188,2025-11-24,262.44,card
2340,2189,2025-06-22,973.36,paypal
2341,2190,2025-05-23,1688.47,nan
2342,2191,2025-01-30,572.96,nan
2343,2193,2025-11-17,571.03,card
2344,2194,2025-10-11,474.37,bank_transfer
2345,2194,2025-10-11,504.65,paypal
2346,2194,2025-10-16,694.72,ideal
2347,2195,2025-08-04,1876.1,bank_transfer
2348,2196,2024-12-15,1123.22,bank_transfer
2349,2197,2025-11-17,11.76,ideal
2350,2198,2025-08-09,951.15,card
2351,2199,2025-02-18,61.96,card
2352,2199,2025-02-24,277.08,ideal
2353,2199,2025-02-22,79.11,card
2354,2200,2025-09-02,51.02,card
2355,2200,2025-08-31,80.98,ideal
2356,2201,2025-11-15,80.07,paypal
2357,2202,2025-03-13,339.8,card
2358,2203,2025-10-31,927.59,ideal
2359,2204,2025-03-04,1302.63,card
2360,2205,2025-08-16,57.94,card
2361,2205,2025-08-18,379.75,bank_transfer
2362,2206,2025-11-25,1815.08,card
2363,2207,2025-02-06,1019.42,ideal
2364,2208,2025-10-30,432.44,ideal
2365,2209,2025-02-08,1042.32,card
2366,2210,2025-01-07,730.71,bank_transfer
2367,2210,2025-01-09,78.46,ideal
2368,2211,2025-01-13,1361.16,bank_transfer
2369,2212,2025-04-17,491.99,nan
2370,2213,2025-08-12,696.26,card
2371,2214,2025-05-01,928.03,card
2372,2215,2025-05-25,298.14,card
2373,2215,2025-05-23,26.02,paypal
2374,2216,2025-04-10,1298.98,bank_transfer
2375,2217,2025-02-21,1473.44,nan
2376,2218,2025-08-13,804.93,bank_transfer
2377,2218,2025-08-22,45.65,bank_transfer
2378,2218,2025-08-14,157.63,bank_transfer
2379,2219,2025-03-14,1474.49,bank_transfer
2380,2221,2025-06-20,1055.47,paypal
2381,2222,2025-10-04,965.25,card
2382,2223,2025-05-14,140.44,paypal
2383,2223,2025-05-19,271.24,bank_transfer
2384,2224,2025-01-06,1917.6,ideal
2385,2225,2025-03-24,1175.8,bank_transfer
2386,2226,2025-10-01,993.45,ideal
2387,2227,2025-11-02,1865.76,bank_transfer
2388,2228,2025-10-16,1759.82,ideal
2389,2229,2025-07-11,992.79,paypal
2390,2230,2025-09-10,771.91,ideal
2391,2231,2024-12-13,1453.7,card
2392,2232,2025-11-23,674.89,card
2393,2233,2025-04-25,510.73,card
2394,2235,2025-02-25,576.97,ideal
2395,2236,2025-06-11,318.0,bank_transfer
2396,2237,2024-11-30,1523.66,paypal
2397,2238,2025-09-03,531.58,ideal
2398,2239,2025-03-15,1616.9,card
2399,2240,2025-09-28,805.31,paypal
2400,2241,2025-04-20,1135.71,paypal
2401,2242,2025-10-18,937.83,bank_transfer
2402,2242,2025-10-16,111.18,bank_transfer
2403,2242,2025-10-14,547.6,card
2404,2243,2025-08-29,1232.04,ideal
2405,2244,2025-06-30,1893.55,ideal
2406,2245,2024-11-29,613.8,bank_transfer
2407,2246,2025-10-15,494.34,card
2408,2246,2025-10-06,356.82,card
2409,2248,2025-08-24,878.0,paypal
2410,2249,2025-03-17,605.29,ideal
2411,2250,2025-08-06,159.42,ideal
2412,2251,2025-02-22,1459.69,bank_transfer
2413,2252,2025-11-10,1300.23,nan
2414,2253,2025-02-01,833.42,card
2415,2254,2025-07-15,1127.55,paypal
2416,2255,2025-01-21,1360.81,ideal
2417,2256,2024-12-15,1672.44,ideal
2418,2257,2025-05-03,134.63,ideal
2419,2257,2025-05-05,143.12,bank_transfer
2420,2258,2025-01-09,968.3,ideal
2421,2260,2025-01-19,1981.9,card
2422,2261,2025-02-09,1585.56,card
2423,2262,2025-10-05,1561.23,card
2424,2267,2025-04-22,1458.39,bank_transfer
2425,2268,2025-10-09,439.31,paypal
2426,2268,2025-10-06,11.05,card
2427,2269,2024-12-07,1973.83,ideal
2428,2270,2025-04-25,314.64,ideal
2429,2271,2025-01-14,139.04,card
2430,2272,2025-04-11,222.66,bank_transfer
2431,2272,2025-04-17,343.8,card
2432,2275,2025-08-12,309.16,card
2433,2276,2025-02-16,1539.02,card
2434,2278,2025-06-09,1557.44,bank_transfer
2435,2279,2025-05-12,489.32,paypal
2436,2280,2025-04-03,481.93,ideal
2437,2281,2025-10-01,1389.52,bank_transfer
2438,2282,2025-08-01,507.17,bank_transfer
2439,2283,2025-07-25,1990.37,ideal
2440,2285,2025-08-28,1025.31,paypal
2441,2286,2025-10-26,40.16,card
2442,2288,2025-10-01,1890.88,card
2443,2289,2024-12-02,1035.41,paypal
2444,2289,2024-12-01,552.51,card
2445,2290,2024-12-08,773.71,nan
2446,2291,2025-08-22,53.85,card
2447,2291,2025-08-18,1572.8,card
2448,2292,2025-04-12,755.54,card
2449,2294,2025-11-02,1377.84,card
2450,2295,2025-05-12,910.18,ideal
2451,2296,2025-07-28,708.99,paypal
2452,2297,2025-07-30,533.96,ideal
2453,2298,2024-12-01,1141.13,nan
2454,2299,2025-03-07,1600.83,ideal
2455,2300,2025-10-06,140.55,card
2456,2301,2025-01-01,1237.37,paypal
2457,2302,2025-01-12,1489.83,paypal
2458,2303,2025-09-17,888.39,ideal
2459,2304,2024-11-27,1194.7,card
2460,2304,2024-11-22,772.18,paypal
2461,2305,2025-07-27,1720.78,card
2462,2306,2025-05-02,1917.79,card
2463,2307,2024-12-28,902.22,card
2464,2308,2025-03-26,772.32,paypal
2465,2308,2025-03-23,467.1,nan
2466,2309,2025-04-13,1371.92,card
2467,2310,2025-06-21,235.21,bank_transfer
2468,2311,2025-05-14,441.88,ideal
2469,2312,2024-12-21,1606.15,ideal
2470,2313,2025-02-20,863.67,card
2471,2314,2025-03-08,511.6,card
2472,2315,2025-07-25,364.19,ideal
2473,2316,2025-04-24,1147.6,bank_transfer
2474,2317,2025-09-09,1591.76,bank_transfer
2475,2318,2025-03-31,1739.89,card
2476,2319,2025-01-31,395.47,paypal
2477,2319,2025-01-28,419.19,ideal
2478,2320,2025-10-19,1649.0,card
2479,2321,2025-09-09,1676.9,ideal
2480,2322,2025-10-05,878.04,card
2481,2323,2025-01-13,187.68,paypal
2482,2325,2025-04-27,755.27,card
2483,2325,2025-04-28,45.82,ideal
2484,2326,2025-02-11,385.5,ideal
2485,2327,2025-02-09,620.92,bank_transfer
2486,2327,2025-02-02,295.49,card
2487,2328,2025-04-20,282.08,bank_transfer
2488,2329,2025-09-17,1173.22,card
2489,2330,2025-10-20,848.92,ideal
2490,2331,2024-12-28,904.42,ideal
2491,2332,2025-11-09,1903.6,bank_transfer
2492,2333,2025-01-05,313.99,ideal
2493,2334,2024-12-25,556.32,card
2494,2335,2024-12-28,1626.5,ideal
2495,2336,2025-01-11,151.94,paypal
2496,2336,2025-01-13,11.21,ideal
2497,2336,2025-01-17,77.39,card
2498,2337,2025-02-14,897.96,ideal
2499,2338,2025-03-12,659.34,card
2500,2339,2025-02-18,439.49,ideal
2501,2339,2025-02-19,1058.71,ideal
2502,2343,2025-01-10,419.03,card
2503,2344,2025-02-08,637.19,card
2504,2346,2025-09-20,1260.51,card
2505,2347,2025-04-22,1066.24,card
2506,2348,2025-10-31,1359.35,paypal
2507,2349,2025-07-23,217.06,bank_transfer
2508,2350,2025-10-15,505.95,ideal
2509,2350,2025-10-23,739.9,paypal
2510,2351,2025-01-31,778.72,card
2511,2353,2025-03-23,112.11,card
2512,2353,2025-03-24,250.32,card
2513,2354,2025-11-20,1472.65,paypal
2514,2355,2024-12-09,1630.63,bank_transfer
2515,2356,2025-08-07,83.56,paypal
2516,2357,2025-03-21,187.11,ideal
2517,2358,2025-08-31,254.28,card
2518,2359,2025-11-03,998.43,ideal
2519,2360,2025-04-20,580.15,ideal
2520,2361,2025-03-14,1957.61,paypal
2521,2362,2025-02-24,931.42,ideal
2522,2363,2025-05-29,96.3,card
2523,2363,2025-06-07,674.63,card
2524,2364,2024-12-31,468.61,card
2525,2364,2024-12-29,157.82,card
2526,2365,2025-03-26,1243.08,ideal
2527,2366,2025-07-23,1974.59,paypal
2528,2367,2025-05-17,1016.59,card
2529,2368,2025-02-25,949.89,card
2530,2368,2025-02-27,190.91,ideal
2531,2369,2025-04-09,854.01,card
2532,2370,2025-05-15,256.11,bank_transfer
2533,2371,2025-07-08,1991.81,bank_transfer
2534,2372,2025-08-20,848.71,card
2535,2373,2025-04-27,1453.36,paypal
2536,2374,2025-04-09,919.28,card
2537,2375,2025-11-12,1297.49,card
2538,2375,2025-11-13,74.79,card
2539,2376,2025-05-12,1034.71,bank_transfer
2540,2377,2025-02-24,962.22,ideal
2541,2378,2025-08-29,887.51,ideal
2542,2378,2025-08-22,912.08,card
2543,2379,2025-08-29,93.03,card
2544,2379,2025-08-22,25.48,card
2545,2380,2024-12-03,922.2,card
2546,2381,2024-12-01,1435.41,ideal
2547,2382,2025-06-20,1078.8,card
2548,2383,2025-01-07,1415.39,bank_transfer
2549,2384,2025-02-16,495.99,card
2550,2385,2025-07-06,1320.6,card
2551,2386,2025-02-15,986.11,card
2552,2387,2025-10-10,1540.05,card
2553,2388,2025-08-29,1140.2,bank_transfer
2554,2389,2025-02-02,1974.31,ideal
2555,2390,2025-01-22,1639.04,card
2556,2391,2024-11-25,334.94,ideal
2557,2391,2024-11-23,376.7,paypal
2558,2392,2024-12-24,343.05,card
2559,2393,2024-11-27,1252.47,card
2560,2394,2025-06-19,1609.3,bank_transfer
2561,2395,2025-10-22,207.96,ideal
2562,2396,2025-09-22,1889.98,card
2563,2397,2025-10-22,19.14,paypal
2564,2397,2025-10-17,103.59,card
2565,2397,2025-10-19,103.83,ideal
2566,2398,2025-08-29,1516.7,bank_transfer
2567,2399,2025-06-11,1530.98,card
2568,2400,2025-05-14,747.01,paypal
2569,2400,2025-05-08,357.09,card
2570,2400,2025-05-06,199.37,card
2571,2401,2025-04-03,212.99,card
2572,2402,2025-06-22,1568.51,ideal
2573,2403,2025-05-01,1191.79,paypal
2574,2403,2025-04-29,51.87,card
2575,2404,2025-11-11,315.57,bank_transfer
2576,2405,2025-09-18,392.98,bank_transfer
2577,2406,2025-04-24,117.56,ideal
2578,2407,2025-07-05,1703.95,paypal
2579,2408,2025-08-23,657.09,bank_transfer
2580,2409,2025-05-09,1818.75,card
2581,2410,2025-08-28,1099.49,bank_transfer
2582,2411,2025-11-14,973.29,ideal
2583,2412,2025-03-11,1726.67,paypal
2584,2413,2025-02-15,971.9,bank_transfer
2585,2414,2025-03-07,1783.81,card
2586,2415,2025-05-24,1105.27,card
2587,2416,2025-07-28,1551.54,card
2588,2417,2025-01-29,1581.87,ideal
2589,2418,2024-12-02,29.28,card
2590,2419,2025-01-28,588.48,ideal
2591,2419,2025-01-25,641.52,card
2592,2422,2025-05-19,1913.76,card
2593,2423,2025-04-02,1389.98,bank_transfer
2594,2424,2025-03-04,1873.38,nan
2595,2425,2025-10-11,9.38,ideal
2596,2425,2025-10-06,225.17,card
2597,2426,2024-12-19,37.54,ideal
2598,2427,2025-09-08,63.74,paypal
2599,2428,2025-02-08,1643.21,paypal
2600,2429,2025-04-02,1770.82,bank_transfer
2601,2430,2025-02-21,1335.93,paypal
2602,2431,2025-05-26,1961.03,ideal
2603,2432,2025-06-09,795.73,card
2604,2433,2025-03-12,1049.26,bank_transfer
2605,2434,2025-10-10,1234.83,paypal
2606,2435,2025-07-24,1976.71,card
2607,2436,2025-10-16,1144.27,bank_transfer
2608,2437,2024-12-17,1180.26,paypal
2609,2438,2025-04-05,1036.13,ideal
2610,2439,2025-08-19,39.17,paypal
2611,2440,2025-09-07,798.0,ideal
2612,2441,2024-12-01,34.06,card
2613,2442,2025-11-23,517.96,bank_transfer
2614,2442,2025-11-24,80.4,card
2615,2443,2025-09-29,1022.06,bank_transfer
2616,2444,2025-09-30,1112.46,card
2617,2445,2024-12-01,584.64,card
2618,2446,2025-01-22,1791.84,bank_transfer
2619,2447,2025-08-11,1111.48,nan
2620,2448,2025-07-21,1932.41,paypal
2621,2449,2025-03-16,723.38,paypal
2622,2451,2025-11-18,167.96,card
2623,2452,2025-10-31,110.06,paypal
2624,2453,2025-01-30,706.97,ideal
2625,2454,2024-12-05,79.58,card
2626,2455,2025-08-07,792.51,card
2627,2456,2025-09-04,1095.03,ideal
2628,2456,2025-09-04,493.65,ideal
2629,2457,2025-06-19,240.92,card
2630,2458,2025-07-15,282.88,bank_transfer
2631,2458,2025-07-17,20.63,card
2632,2459,2025-04-15,250.36,card
2633,2459,2025-04-18,373.48,bank_transfer
2634,2460,2025-05-19,960.78,ideal
2635,2461,2025-06-22,1530.87,card
2636,2462,2025-07-09,451.15,card
2637,2462,2025-07-07,54.83,card
2638,2462,2025-07-15,109.16,card
2639,2463,2024-12-25,1777.23,card
2640,2464,2025-04-17,1778.42,ideal
2641,2465,2025-04-02,126.31,card
2642,2465,2025-03-23,19.98,ideal
2643,2466,2025-02-22,1068.96,ideal
2644,2467,2025-09-18,33.88,bank_transfer
2645,2468,2025-03-24,1121.24,paypal
2646,2468,2025-03-17,432.39,bank_transfer
2647,2469,2025-05-26,601.15,bank_transfer
2648,2470,2025-07-27,1056.35,card
2649,2471,2025-03-17,1381.46,ideal
2650,2472,2025-02-08,72.37,ideal
2651,2472,2025-01-29,405.34,card
2652,2472,2025-01-30,101.94,card
2653,2473,2025-05-31,1382.16,card
2654,2474,2025-01-09,1532.81,card
2655,2475,2025-09-26,1177.47,ideal
2656,2476,2025-08-16,177.03,ideal
2657,2476,2025-08-12,1045.09,card
2658,2477,2025-01-24,1572.9,paypal
2659,2478,2025-07-21,991.01,nan
2660,2478,2025-07-19,8.0,card
2661,2480,2025-04-15,1627.31,card
2662,2481,2025-08-11,1735.06,bank_transfer
2663,2482,2025-09-22,1165.59,ideal
2664,2483,2025-06-07,1336.75,card
2665,2484,2025-07-15,626.43,card
2666,2485,2025-07-29,15.78,ideal
2667,2486,2025-05-26,1440.74,nan
2668,2488,2025-09-28,770.36,card
2669,2489,2025-09-13,336.06,bank_transfer
2670,2490,2025-09-13,416.37,ideal
2671,2491,2025-09-30,159.17,nan
2672,2491,2025-10-08,38.05,card
2673,2492,2024-12-24,1299.95,paypal
2674,2493,2025-03-19,728.21,paypal
2675,2494,2025-10-11,14.68,bank_transfer
2676,2495,2025-01-22,1112.85,ideal
2677,2496,2025-03-17,645.34,card
2678,2497,2025-01-02,66.1,ideal
2679,2498,2025-02-28,226.35,nan
2680,2499,2025-10-04,977.78,paypal
2681,2499,2025-10-02,480.2,paypal
2682,2500,2025-06-29,1016.35,card
2683,2501,2025-07-26,1225.37,card
2684,2502,2025-02-14,784.58,bank_transfer
2685,2503,2025-07-12,364.09,ideal
2686,2504,2025-10-11,1946.31,ideal
2687,2505,2025-07-29,603.46,card
2688,2506,2025-01-07,1941.68,card
2689,2507,2025-03-25,1054.0,ideal
2690,2508,2025-08-25,336.39,ideal
2691,2509,2025-02-24,1264.42,card
2692,2510,2024-12-30,311.83,ideal
2693,2511,2025-06-24,1285.29,ideal
2694,2512,2025-08-12,149.99,bank_transfer
2695,2513,2025-01-03,515.8,ideal
2696,2514,2025-07-02,738.8,bank_transfer
2697,2515,2025-01-24,34.08,card
2698,2516,2025-09-20,752.78,ideal
2699,2516,2025-09-16,9.86,card
2700,2516,2025-09-23,161.51,card
2701,2517,2025-07-30,266.71,paypal
2702,2518,2025-05-31,821.05,card
2703,2519,2025-06-04,956.0,bank_transfer
2704,2520,2025-02-28,1460.39,card
2705,2521,2025-09-20,1095.52,ideal
2706,2522,2025-08-28,1662.02,bank_transfer
2707,2523,2025-08-20,1660.34,card
2708,2524,2024-12-21,1006.79,nan
2709,2525,2025-06-08,1974.93,paypal
2710,2526,2025-08-13,628.25,ideal
2711,2527,2025-11-21,1001.95,paypal
2712,2528,2025-03-26,1391.17,ideal
2713,2529,2025-04-29,1937.56,card
2714,2530,2025-10-21,1262.53,bank_transfer
2715,2531,2025-07-10,13.02,ideal
2716,2531,2025-07-01,61.61,ideal
2717,2532,2025-05-22,339.97,card
2718,2533,2025-07-16,557.92,bank_transfer
2719,2533,2025-07-12,44.18,paypal
2720,2533,2025-07-14,214.84,card
2721,2534,2025-03-09,1724.1,ideal
2722,2535,2025-02-21,1607.26,card
2723,2536,2025-06-30,211.11,card
2724,2537,2025-05-25,198.54,nan
2725,2538,2025-02-16,1755.7,ideal
2726,2539,2025-03-29,858.22,card
2727,2540,2025-09-17,101.09,card
2728,2542,2025-07-24,1743.12,card
2729,2543,2025-03-03,600.43,card
2730,2544,2025-02-09,833.34,bank_transfer
2731,2545,2025-07-12,1171.36,bank_transfer
2732,2546,2025-08-05,997.47,nan
2733,2547,2025-03-22,380.98,paypal
2734,2548,2025-01-13,686.21,ideal
2735,2548,2025-01-05,189.54,card
2736,2548,2025-01-08,387.14,ideal
2737,2549,2024-12-29,1598.28,nan
2738,2549,2024-12-26,80.31,bank_transfer
2739,2550,2024-12-30,325.82,card
2740,2551,2025-03-23,727.44,card
2741,2552,2024-12-17,372.43,card
2742,2553,2025-05-12,1864.86,card
2743,2554,2025-03-31,1734.39,paypal
2744,2555,2025-04-30,1630.09,card
2745,2557,2025-01-11,633.76,bank_transfer
2746,2558,2025-04-18,1969.38,ideal
2747,2559,2025-01-26,1854.68,card
2748,2560,2025-10-07,1654.24,nan
2749,2561,2025-03-28,672.71,paypal
2750,2562,2025-08-18,793.96,bank_transfer
2751,2562,2025-08-21,437.87,card
2752,2563,2025-06-15,693.88,bank_transfer
2753,2564,2025-03-09,4.95,card
2754,2564,2025-03-17,204.8,card
2755,2565,2025-02-28,305.21,card
2756,2567,2025-01-21,1244.51,card
2757,2569,2025-06-05,1872.49,bank_transfer
2758,2570,2025-03-13,1287.51,ideal
2759,2571,2025-06-21,761.34,bank_transfer
2760,2572,2025-03-23,128.35,card
2761,2573,2025-09-13,198.34,ideal
2762,2575,2025-01-27,1104.0,nan
2763,2576,2025-09-22,1679.89,card
2764,2577,2025-05-09,138.24,card
2765,2577,2025-05-12,20.27,card
2766,2578,2025-06-01,422.2,paypal
2767,2579,2025-07-13,13.59,bank_transfer
2768,2580,2025-05-26,869.17,card
2769,2581,2025-05-31,1010.71,card
2770,2582,2024-12-10,527.19,card
2771,2583,2025-08-21,1971.18,card
2772,2584,2025-10-30,1407.89,bank_transfer
2773,2585,2025-02-15,966.86,card
2774,2585,2025-02-16,607.83,card
2775,2586,2025-03-18,425.48,ideal
2776,2586,2025-03-26,611.23,ideal
2777,2587,2025-04-22,949.58,card
2778,2588,2024-12-24,1658.22,card
2779,2589,2025-08-10,34.0,card
2780,2590,2025-11-08,1103.71,card
2781,2593,2025-02-01,613.6,paypal
2782,2594,2025-03-25,1735.12,ideal
2783,2595,2025-02-02,234.68,nan
2784,2597,2025-07-06,1612.04,bank_transfer
2785,2598,2025-07-21,384.84,bank_transfer
2786,2599,2025-07-23,1218.4,paypal
2787,2600,2025-04-23,1718.43,ideal
2788,2601,2025-10-06,1358.16,card
2789,2604,2025-01-27,899.75,bank_transfer
2790,2605,2025-06-10,87.75,ideal
2791,2605,2025-06-18,77.2,paypal
2792,2605,2025-06-13,108.11,ideal
2793,2606,2025-08-26,1403.47,bank_transfer
2794,2607,2025-05-06,1858.38,paypal
2795,2608,2025-08-08,65.48,ideal
2796,2609,2024-12-08,1639.75,card
2797,2610,2025-05-04,1130.59,ideal
2798,2611,2025-03-25,134.92,card
2799,2611,2025-03-29,1221.15,bank_transfer
2800,2612,2025-11-05,1190.27,bank_transfer
2801,2613,2025-07-27,1510.3,card
2802,2614,2025-08-12,247.3,paypal
2803,2614,2025-08-14,65.72,card
2804,2615,2025-09-05,1002.3,nan
2805,2616,2025-10-19,1938.13,bank_transfer
2806,2617,2025-08-08,54.74,bank_transfer
2807,2618,2025-01-13,1982.89,card
2808,2619,2024-12-15,538.74,bank_transfer
2809,2620,2025-09-14,1046.24,ideal
2810,2620,2025-09-20,198.08,card
2811,2620,2025-09-21,20.56,card
2812,2621,2025-05-28,305.05,paypal
2813,2622,2025-05-18,1210.17,card
2814,2623,2025-06-06,813.13,bank_transfer
2815,2624,2025-08-14,975.49,paypal
2816,2625,2025-08-17,943.15,paypal
2817,2625,2025-08-20,162.91,card
2818,2626,2025-10-17,135.74,card
2819,2627,2025-05-16,130.34,paypal
2820,2627,2025-05-16,11.94,ideal
2821,2628,2025-03-07,276.36,ideal
2822,2628,2025-03-01,947.03,paypal
2823,2629,2025-11-10,269.84,paypal
2824,2629,2025-11-10,1327.86,bank_transfer
2825,2631,2025-08-09,613.48,ideal
2826,2632,2025-03-31,770.45,paypal
2827,2633,2025-04-20,38.38,card
2828,2634,2025-09-29,1644.39,card
2829,2635,2024-12-30,220.86,bank_transfer
2830,2637,2025-07-12,1008.97,card
2831,2638,2025-03-26,309.19,ideal
2832,2638,2025-03-16,187.45,bank_transfer
2833,2638,2025-03-26,121.7,card
2834,2640,2025-11-06,127.58,paypal
2835,2640,2025-11-13,37.55,ideal
2836,2640,2025-11-08,31.26,ideal
2837,2641,2025-01-29,1061.5,ideal
2838,2642,2025-11-22,378.66,card
2839,2643,2025-02-11,1274.14,card
2840,2644,2025-01-24,1387.89,card
2841,2645,2025-10-18,160.35,card
2842,2647,2025-03-11,1522.23,ideal
2843,2648,2025-05-15,457.12,bank_transfer
2844,2649,2025-08-24,161.28,paypal
2845,2649,2025-08-24,202.46,card
2846,2649,2025-08-21,664.86,ideal
2847,2651,2025-06-12,514.45,bank_transfer
2848,2652,2025-10-01,375.03,paypal
2849,2653,2025-09-17,1414.96,ideal
2850,2654,2025-01-06,72.3,ideal
2851,2654,2025-01-09,428.98,ideal
2852,2655,2025-04-19,174.91,ideal
2853,2657,2025-07-05,1433.34,ideal
2854,2658,2025-11-02,837.11,card
2855,2660,2025-05-18,549.04,ideal
2856,2660,2025-05-12,337.58,ideal
2857,2661,2025-03-08,1556.13,ideal
2858,2662,2025-09-23,1136.2,ideal
2859,2663,2025-02-18,1380.78,paypal
2860,2664,2025-10-11,133.0,ideal
2861,2665,2025-08-14,1714.13,card
2862,2666,2025-11-15,593.46,ideal
2863,2668,2025-07-16,1931.76,card
2864,2669,2024-11-29,480.09,ideal
2865,2670,2025-11-03,1844.83,ideal
2866,2671,2025-05-15,994.21,ideal
2867,2673,2025-04-27,243.94,card
2868,2674,2025-07-11,284.66,ideal
2869,2675,2025-11-11,473.57,ideal
2870,2676,2025-07-26,354.0,nan
2871,2677,2025-10-11,1623.09,paypal
2872,2678,2025-04-14,551.36,card
2873,2678,2025-04-16,426.71,card
2874,2678,2025-04-11,226.95,bank_transfer
2875,2679,2024-12-28,932.16,bank_transfer
2876,2680,2025-01-06,1113.37,card
