order_id,customer_id,order_date,status,total_amount,currency,status_norm,status_final
1218,436,2025-08-03,pndng,137.46,USD,Pending,Cancelled
1219,862,2025-05-09,Completed,1869.44,USD,Completed,Completed
1220,144,2025-06-21,Pending,301.93,USD,Pending,Cancelled
1221,738,2024-12-30,Completed,1193.05,USD,Completed,Completed
1222,323,2025-05-29,Pending,1036.75,GBP,Pending,Cancelled
1223,964,2025-10-08,Completed,1512.7,USD,Completed,Completed
1224,391,2025-08-13,Completed,92.26,USD,Completed,Completed
1225,302,2025-06-03,Pending,511.44,EUR,Pending,Cancelled
1226,519,2025-03-09,Completed,1711.36,USD,Completed,Completed
1227,177,2024-12-20,pending,172.6,USD,Pending,Cancelled
1228,482,2025-04-08,Completed,417.0,USD,Completed,Completed
1229,755,2025-08-01,Completed,1132.18,GBP,Completed,Completed
1230,241,2025-11-05,Completed,410.23,EUR,Completed,Completed
1231,861,2025-03-29,Pending,1592.36,USD,Pending,Cancelled
1232,370,2025-03-31,Pending,206.29,USD,Pending,Cancelled
1233,1,2025-04-23,Completed,583.24,EUR,Completed,Completed
1234,977,2025-01-23,Completed,1398.98,USD,Completed,Completed
1235,552,2025-03-25,Completed,1640.32,EUR,Completed,Completed
1236,586,2025-07-26,Pending,1405.02,EUR,Pending,Cancelled
1237,257,2025-01-22,Completed,1566.78,EUR,Completed,Completed
1238,740,2025-05-07,Pending,211.33,EUR,Pending,Cancelled
1239,137,2024-12-23,Pending,25.27,EUR,Pending,Cancelled
1240,124,2025-04-09,pending,1014.69,EUR,Pending,Cancelled
1241,742,2025-03-11,pending,1949.96,USD,Pending,Cancelled
1242,387,2024-11-29,Pending,606.72,USD,Pending,Cancelled
1243,306,2025-09-02,Pending,270.03,USD,Pending,Cancelled
1244,507,2025-09-21,pending,79.86,USD,Pending,Cancelled
1245,619,2025-10-23,Completed,1007.86,EUR,Completed,Completed
1246,282,2025-11-05,Pending,1884.73,GBP,Pending,Cancelled
1247,17,2025-03-30,Pending,791.52,USD,Pending,Cancelled
1248,250,2024-12-01,Pending,230.1,USD,Pending,Cancelled
1249,758,2024-12-08,Completed,802.48,USD,Completed,Completed
1250,126,2024-12-11,pending,1529.89,EUR,Pending,Cancelled
1251,493,2025-05-11,Completed,1034.69,USD,Completed,Completed
1252,987,2024-12-14,Pending,1797.4,EUR,Pending,Cancelled
1253,688,2025-07-24,Completed,838.11,EUR,Completed,Completed
1254,67,2025-07-04,Completed,1015.2,GBP,Completed,Completed
1255,174,2025-01-02,Pending,1862.28,USD,Pending,Cancelled
1256,999,2025-07-04,Completed,1058.41,USD,Completed,Completed
1257,330,2025-04-10,Pending,964.12,EUR,Pending,Cancelled
1258,117,2024-12-13,Completed,1949.04,USD,Completed,Completed
1259,934,2025-05-09,Completed,1936.3,USD,Completed,Completed
1260,457,2025-01-01,Pending,627.17,EUR,Pending,Cancelled
1261,676,2025-11-08,Completed,781.32,USD,Completed,Completed
1262,739,2025-06-28,Pending,1230.88,GBP,Pending,Cancelled
1263,69,2024-11-18,pending,1583.99,USD,Pending,Cancelled
1264,897,2025-03-17,Completed,604.44,USD,Completed,Completed
1265,208,2025-11-15,Pending,294.82,EUR,Pending,Cancelled
1266,220,2025-11-06,pending,787.03,GBP,Pending,Cancelled
1267,404,2024-12-20,Completed,1146.49,USD,Completed,Completed
1268,390,2025-11-09,Pending,138.3,EUR,Pending,Cancelled
1269,806,2025-02-10,Pending,1400.33,USD,Pending,Cancelled
1270,710,2025-11-14,Completed,1704.03,USD,Completed,Completed
1271,739,2025-08-17,Completed,258.05,EUR,Completed,Completed
1272,442,2025-04-20,pndng,1562.2,EUR,Pending,Cancelled
1273,834,2024-12-08,Completed,1976.09,EUR,Completed,Completed
1274,465,2025-07-17,Pending,1411.74,GBP,Pending,Cancelled
1275,626,2025-02-23,Pending,1578.9,EUR,Pending,Cancelled
1276,738,2025-01-17,Pending,919.01,EUR,Pending,Cancelled
1277,62,2025-09-18,Pending,389.01,EUR,Pending,Cancelled
1278,247,2025-02-13,Completed,1637.56,EUR,Completed,Completed
1279,380,2025-10-30,pending,1482.31,EUR,Pending,Cancelled
1280,787,2024-11-30,pending,710.04,USD,Pending,Cancelled
1281,221,2025-11-10,Pending,1690.86,EUR,Pending,Cancelled
1282,649,2025-08-21,Completed,1592.27,EUR,Completed,Completed
1283,82,2024-12-13,Completed,1922.65,USD,Completed,Completed
1284,145,2025-02-28,Completed,1368.8,USD,Completed,Completed
1285,793,2025-09-25,Pending,260.11,USD,Pending,Cancelled
1286,743,2025-02-09,completed,1146.09,USD,Completed,Completed
1287,481,2025-09-25,Pending,1066.24,EUR,Pending,Cancelled
1288,479,2025-08-18,Completed,412.09,EUR,Completed,Completed
1289,765,2025-04-23,pending,1146.39,USD,Pending,Cancelled
1290,613,2025-11-16,Completed,656.93,EUR,Completed,Completed
1291,172,2025-07-28,Completed,1676.75,GBP,Completed,Completed
1292,567,2025-07-04,completed,922.21,USD,Completed,Completed
1293,177,2025-11-11,Pending,1312.43,USD,Pending,Cancelled
1294,978,2025-10-14,Completed,205.09,GBP,Completed,Completed
1295,725,2025-03-28,pending,1441.36,USD,Pending,Cancelled
1296,199,2024-11-26,pndng,1935.69,USD,Pending,Cancelled
1297,376,2025-08-08,pndng,941.11,GBP,Pending,Cancelled
1298,465,2025-06-12,Pending,1825.09,GBP,Pending,Cancelled
1299,284,2025-02-06,Completed,391.31,USD,Completed,Completed
1300,9,2025-04-09,Completed,1014.82,USD,Completed,Completed
1301,249,2025-11-16,Completed,393.92,USD,Completed,Completed
1302,371,2025-07-25,Completed,585.96,GBP,Completed,Completed
1303,883,2025-03-19,pndng,87.32,EUR,Pending,Cancelled
1304,638,2025-08-18,completed,182.79,GBP,Completed,Completed
1305,34,2025-10-03,completed,1933.57,USD,Completed,Completed
1306,34,2025-06-26,completed,1602.53,GBP,Completed,Completed
1307,346,2025-08-01,Completed,660.63,EUR,Completed,Completed
1308,275,2025-10-25,Completed,480.25,EUR,Completed,Completed
1309,472,2025-04-15,Completed,1585.88,EUR,Completed,Completed
1310,252,2025-02-19,Completed,1623.69,EUR,Completed,Completed
1311,163,2025-04-16,Completed,1535.57,USD,Completed,Completed
1312,452,2025-07-30,Pending,1059.01,GBP,Pending,Cancelled
1313,563,2025-11-15,Pending,1164.51,EUR,Pending,Cancelled
1314,37,2025-08-11,Completed,439.25,USD,Completed,Completed
1315,924,2025-07-04,Completed,838.31,GBP,Completed,Completed
1316,302,2025-10-21,Completed,47.48,GBP,Completed,Completed
1317,87,2025-11-06,pending,1479.5,GBP,Pending,Cancelled
1318,989,2025-07-04,Pending,250.14,GBP,Pending,Cancelled
1319,584,2025-06-02,Pending,1981.31,USD,Pending,Cancelled
1320,897,2025-08-10,Completed,871.45,USD,Completed,Completed
1321,320,2025-05-24,pending,460.88,USD,Pending,Cancelled
1322,473,2024-12-29,pending,1399.71,USD,Pending,Cancelled
1323,22,2025-06-13,Completed,532.46,USD,Completed,Completed
1324,940,2025-03-21,Pending,1751.49,USD,Pending,Cancelled
1325,30,2025-03-02,pndng,1055.85,USD,Pending,Cancelled
1326,988,2025-10-19,completed,737.54,GBP,Completed,Completed
1327,866,2025-04-16,Completed,1905.98,USD,Completed,Completed
1328,662,2025-06-08,completed,1836.66,USD,Completed,Completed
1329,3,2025-06-20,Pending,17.68,GBP,Pending,Cancelled
1330,151,2025-10-17,Completed,1249.43,USD,Completed,Completed
1331,633,2025-06-16,Completed,234.1,EUR,Completed,Completed
1332,97,2024-12-10,Completed,195.09,EUR,Completed,Completed
1333,720,2025-11-16,Completed,1041.04,GBP,Completed,Completed
1334,847,2025-03-18,pending,1567.82,USD,Pending,Cancelled
1335,846,2025-05-11,Pending,1557.53,USD,Pending,Cancelled
1336,237,2025-08-04,Completed,1447.48,GBP,Completed,Completed
1337,524,2025-03-25,Completed,322.12,EUR,Completed,Completed
1338,198,2025-02-04,Completed,1567.45,USD,Completed,Completed
1339,575,2025-02-08,Pending,1793.04,USD,Pending,Cancelled
1340,227,2025-04-26,pending,1659.11,EUR,Pending,Cancelled
1341,268,2025-01-18,Pending,1861.35,EUR,Pending,Cancelled
1342,368,2025-08-01,pending,1654.85,GBP,Pending,Cancelled
1343,910,2025-04-03,Completed,1935.93,EUR,Completed,Completed
1344,289,2025-01-30,Completed,1309.97,EUR,Completed,Completed
1345,735,2025-04-20,Completed,287.89,USD,Completed,Completed
1346,183,2025-08-09,pending,1770.45,GBP,Pending,Cancelled
1347,476,2025-05-13,pending,378.91,USD,Pending,Cancelled
1348,657,2025-05-12,Pending,1932.67,USD,Pending,Cancelled
1349,761,2025-06-03,Completed,1796.4,USD,Completed,Completed
1350,556,2025-03-27,Completed,1932.01,EUR,Completed,Completed
1351,235,2025-04-08,Completed,806.6,EUR,Completed,Completed
1352,856,2025-10-21,Pending,713.38,USD,Pending,Cancelled
1353,870,2025-09-07,Completed,1662.19,USD,Completed,Completed
1354,539,2025-03-17,Completed,1872.09,EUR,Completed,Completed
1355,107,2025-01-11,Completed,1155.06,USD,Completed,Completed
1356,413,2025-02-22,pending,826.26,USD,Pending,Cancelled
1357,789,2025-03-08,Completed,1545.35,USD,Completed,Completed
1358,579,2025-11-10,Completed,1242.58,GBP,Completed,Completed
1359,876,2025-01-17,Pending,1432.47,USD,Pending,Cancelled
1360,191,2025-11-17,Pending,18.28,USD,Pending,Cancelled
1361,646,2024-12-07,pending,369.38,EUR,Pending,Cancelled
1362,52,2025-01-18,Completed,255.3,USD,Completed,Completed
1363,700,2025-09-07,Completed,1789.12,GBP,Completed,Completed
1364,731,2024-12-22,Completed,744.03,EUR,Completed,Completed
1365,710,2025-07-20,Pending,1443.04,USD,Pending,Cancelled
1366,479,2025-09-10,Completed,1596.85,EUR,Completed,Completed
1367,663,2025-02-11,Completed,1820.44,USD,Completed,Completed
1368,689,2025-04-04,completed,1631.31,USD,Completed,Completed
1369,983,2025-05-26,Pending,1463.54,GBP,Pending,Cancelled
1370,410,2025-09-14,Completed,494.69,EUR,Completed,Completed
1371,283,2025-08-12,Pending,557.51,EUR,Pending,Cancelled
1372,403,2025-08-23,Completed,1245.98,USD,Completed,Completed
1373,469,2025-10-08,Completed,1199.39,USD,Completed,Completed
1374,667,2025-08-01,Completed,1759.73,EUR,Completed,Completed
1375,874,2025-01-27,pending,1700.09,EUR,Pending,Cancelled
1376,88,2025-02-21,Pending,1121.02,EUR,Pending,Cancelled
1377,236,2025-07-29,pndng,1088.74,USD,Pending,Cancelled
1378,184,2025-05-28,pending,235.59,USD,Pending,Cancelled
1379,225,2025-03-08,pending,1083.88,USD,Pending,Cancelled
1380,731,2025-04-06,Completed,764.1,USD,Completed,Completed
1381,840,2025-01-10,Completed,541.94,EUR,Completed,Completed
1382,505,2025-11-05,Pending,370.86,USD,Pending,Cancelled
1383,291,2025-03-26,Completed,1519.73,USD,Completed,Completed
1384,257,2025-04-20,Completed,1753.25,USD,Completed,Completed
1385,102,2025-03-27,Completed,1898.32,EUR,Completed,Completed
1386,495,2025-09-13,Completed,1320.02,USD,Completed,Completed
1387,647,2025-01-10,Completed,1559.1,EUR,Completed,Completed
1388,62,2025-02-23,Completed,1102.25,EUR,Completed,Completed
1389,19,2025-10-10,Completed,81.66,GBP,Completed,Completed
1390,15,2025-09-07,pending,210.93,USD,Pending,Cancelled
1391,354,2025-08-02,Completed,403.85,USD,Completed,Completed
1392,263,2025-08-28,Completed,19.58,GBP,Completed,Completed
1393,351,2025-05-02,Pending,244.5,EUR,Pending,Cancelled
1394,856,2025-02-12,pending,1834.5,EUR,Pending,Cancelled
1395,545,2025-10-21,pending,1162.64,GBP,Pending,Cancelled
1396,24,2025-03-18,Pending,1420.5,EUR,Pending,Cancelled
1397,256,2025-02-19,Completed,1800.1,EUR,Completed,Completed
1398,951,2025-09-07,Completed,1302.05,USD,Completed,Completed
1399,674,2025-11-17,Completed,659.98,GBP,Completed,Completed
1400,995,2025-07-10,Completed,1414.91,GBP,Completed,Completed
1401,811,2025-08-23,Pending,995.17,GBP,Pending,Cancelled
1402,873,2025-07-16,pending,1070.05,USD,Pending,Cancelled
1403,547,2025-09-22,Completed,1858.17,USD,Completed,Completed
1404,91,2025-01-12,Pending,1367.79,EUR,Pending,Cancelled
1405,348,2025-03-17,pending,1443.63,USD,Pending,Cancelled
1406,504,2025-10-02,Pending,705.07,USD,Pending,Cancelled
1407,208,2024-12-15,pending,812.66,USD,Pending,Cancelled
1408,925,2025-05-27,Completed,19.7,EUR,Completed,Completed
1409,392,2025-08-29,completed,555.76,USD,Completed,Completed
1410,9,2024-12-30,Pending,686.53,EUR,Pending,Cancelled
1411,896,2025-10-09,Completed,1412.5,USD,Completed,Completed
1412,532,2025-09-09,Pending,549.67,GBP,Pending,Cancelled
1413,724,2025-06-24,Pending,1269.7,USD,Pending,Cancelled
1414,2,2025-08-23,Completed,598.72,USD,Completed,Completed
1415,102,2025-07-30,Pending,1340.75,GBP,Pending,Cancelled
1416,780,2025-09-22,Completed,1398.9,GBP,Completed,Completed
1417,516,2025-07-23,Pending,1966.53,GBP,Pending,Cancelled
1418,122,2024-12-30,Pending,1791.7,USD,Pending,Cancelled
1419,720,2025-01-11,Completed,1473.77,USD,Completed,Completed
1420,823,2025-08-18,pending,1448.68,EUR,Pending,Cancelled
1421,875,2025-02-19,Pending,1602.56,EUR,Pending,Cancelled
1422,678,2025-01-05,Pending,1070.14,USD,Pending,Cancelled
1423,203,2025-04-04,completed,234.95,EUR,Completed,Completed
1424,512,2025-05-15,Pending,1140.53,EUR,Pending,Cancelled
1425,817,2025-08-25,Completed,1829.58,GBP,Completed,Completed
1426,651,2024-12-10,Completed,595.01,EUR,Completed,Completed
1427,429,2025-08-06,pending,285.26,GBP,Pending,Cancelled
1428,517,2025-03-20,Completed,23.91,USD,Completed,Completed
1429,214,2025-06-29,Pending,1306.94,GBP,Pending,Cancelled
1430,379,2025-10-09,Completed,1270.91,EUR,Completed,Completed
1431,393,2025-08-14,pending,1470.55,EUR,Pending,Cancelled
1432,265,2025-10-12,Completed,540.71,EUR,Completed,Completed
1433,340,2025-09-26,Pending,1580.83,GBP,Pending,Cancelled
1434,48,2025-05-09,pending,1608.33,EUR,Pending,Cancelled
1435,150,2025-05-27,Pending,1832.42,USD,Pending,Cancelled
1436,796,2025-06-13,Completed,824.84,USD,Completed,Completed
1437,582,2025-02-10,pending,1786.72,USD,Pending,Cancelled
1438,85,2025-02-15,pending,307.35,USD,Pending,Cancelled
1439,448,2025-06-04,Pending,1488.6,GBP,Pending,Cancelled
1440,340,2025-11-02,pending,466.01,USD,Pending,Cancelled
1441,548,2025-03-15,Completed,819.31,USD,Completed,Completed
1442,267,2024-11-19,Completed,468.66,EUR,Completed,Completed
1443,912,2025-04-08,pending,128.97,USD,Pending,Cancelled
1444,697,2025-08-22,Completed,299.26,EUR,Completed,Completed
1445,551,2025-06-26,pending,71.76,GBP,Pending,Cancelled
1446,565,2025-11-17,completed,1960.99,GBP,Completed,Completed
1447,135,2025-06-29,Completed,970.11,EUR,Completed,Completed
1448,17,2025-02-16,Completed,1429.17,EUR,Completed,Completed
1449,189,2024-11-23,pending,1037.62,USD,Pending,Cancelled
1450,95,2025-03-05,Pending,1672.44,EUR,Pending,Cancelled
1451,425,2025-07-26,Pending,688.47,EUR,Pending,Cancelled
1452,154,2025-07-23,pending,1792.61,EUR,Pending,Cancelled
1453,596,2025-05-25,Completed,538.68,USD,Completed,Completed
1454,47,2025-02-04,Completed,1734.36,USD,Completed,Completed
1455,888,2025-06-02,Completed,387.04,GBP,Completed,Completed
1456,935,2025-05-24,pndng,636.46,USD,Pending,Cancelled
1457,481,2025-07-05,Completed,822.55,USD,Completed,Completed
1458,85,2025-11-02,Completed,865.63,GBP,Completed,Completed
1459,888,2025-02-17,Completed,663.98,EUR,Completed,Completed
1460,611,2025-08-22,Completed,1662.91,GBP,Completed,Completed
1461,866,2025-06-13,Completed,1942.39,USD,Completed,Completed
1462,204,2024-12-15,Pending,454.49,EUR,Pending,Cancelled
1463,872,2024-11-22,Completed,1893.52,USD,Completed,Completed
1464,179,2025-05-07,Pending,446.54,EUR,Pending,Cancelled
1465,649,2025-10-26,Completed,71.87,GBP,Completed,Completed
1466,950,2025-10-23,Pending,1650.53,GBP,Pending,Cancelled
1467,974,2025-09-21,Completed,1329.74,USD,Completed,Completed
1468,452,2025-05-09,Pending,199.61,EUR,Pending,Cancelled
1469,154,2024-12-14,Pending,1822.59,EUR,Pending,Cancelled
1470,132,2025-07-29,Completed,1550.74,USD,Completed,Completed
1471,163,2025-05-16,pending,1942.68,EUR,Pending,Cancelled
1472,721,2025-02-16,Completed,1763.74,USD,Completed,Completed
1473,354,2025-02-28,Completed,1784.8,EUR,Completed,Completed
1474,569,2025-01-22,Completed,1590.14,USD,Completed,Completed
1475,252,2025-01-04,Completed,54.32,EUR,Completed,Completed
1476,891,2025-02-12,Completed,222.9,EUR,Completed,Completed
1477,992,2025-07-14,pending,818.85,GBP,Pending,Cancelled
1478,911,2025-10-03,Pending,786.5,EUR,Pending,Cancelled
1479,489,2025-07-20,Completed,1974.93,GBP,Completed,Completed
1480,930,2024-12-24,Pending,1884.52,EUR,Pending,Cancelled
1481,489,2025-06-19,Pending,1151.51,USD,Pending,Cancelled
1482,608,2025-02-02,pending,1095.36,EUR,Pending,Cancelled
1483,314,2024-11-24,Completed,490.51,USD,Completed,Completed
1484,385,2025-07-03,Pending,402.23,GBP,Pending,Cancelled
1485,587,2025-08-04,pending,1519.97,EUR,Pending,Cancelled
1486,67,2025-08-09,pending,144.07,GBP,Pending,Cancelled
1487,782,2025-03-20,pndng,1391.31,USD,Pending,Cancelled
1488,673,2025-08-26,Pending,837.35,GBP,Pending,Cancelled
1489,632,2025-10-18,pending,1054.94,GBP,Pending,Cancelled
1490,79,2025-09-15,pndng,1469.84,EUR,Pending,Cancelled
1491,476,2025-03-05,pending,591.05,USD,Pending,Cancelled
1492,267,2025-03-12,Pending,1129.78,EUR,Pending,Cancelled
1493,383,2025-03-23,Completed,1468.02,USD,Completed,Completed
1494,40,2025-01-03,Completed,355.08,USD,Completed,Completed
1495,760,2025-02-20,Completed,484.35,EUR,Completed,Completed
1496,92,2025-09-04,Completed,735.46,EUR,Completed,Completed
1497,644,2025-09-06,Completed,1128.96,USD,Completed,Completed
1498,276,2025-03-21,Pending,1727.23,EUR,Pending,Cancelled
1499,490,2025-10-29,Completed,1414.77,USD,Completed,Completed
1500,827,2025-06-14,Pending,625.21,GBP,Pending,Cancelled
1501,751,2024-12-29,Completed,1325.81,USD,Completed,Completed
1502,405,2025-04-21,Completed,491.58,USD,Completed,Completed
1503,607,2025-08-24,Completed,347.54,GBP,Completed,Completed
1504,470,2025-01-02,Completed,1292.77,EUR,Completed,Completed
1505,496,2025-08-12,Pending,275.95,EUR,Pending,Cancelled
1506,634,2025-06-10,Completed,1771.52,EUR,Completed,Completed
1507,562,2025-03-07,Completed,1849.82,EUR,Completed,Completed
1508,821,2025-08-22,Completed,554.35,EUR,Completed,Completed
1509,725,2025-02-23,Completed,593.38,USD,Completed,Completed
1510,372,2025-03-01,Completed,313.96,EUR,Completed,Completed
1511,851,2025-06-13,pending,1561.5,GBP,Pending,Cancelled
1512,165,2025-08-29,Pending,506.59,EUR,Pending,Cancelled
1513,489,2025-05-04,Completed,813.4,USD,Completed,Completed
1514,236,2025-09-11,Pending,874.18,EUR,Pending,Cancelled
1515,899,2025-03-25,Completed,1471.05,EUR,Completed,Completed
1516,180,2024-12-27,Completed,1979.17,USD,Completed,Completed
1517,501,2025-01-31,Completed,1621.35,EUR,Completed,Completed
1518,233,2024-11-30,completed,1733.24,USD,Completed,Completed
1519,769,2025-06-19,completed,1877.93,EUR,Completed,Completed
1520,84,2025-01-23,pending,443.27,USD,Pending,Cancelled
1521,41,2025-01-12,Completed,1084.82,EUR,Completed,Completed
1522,936,2025-03-08,Completed,1104.21,USD,Completed,Completed
1523,580,2025-06-18,Completed,1135.55,GBP,Completed,Completed
1524,608,2025-08-22,Pending,348.67,EUR,Pending,Cancelled
1525,442,2025-09-08,Completed,699.31,GBP,Completed,Completed
1526,39,2024-12-09,Completed,1994.1,USD,Completed,Completed
1527,423,2025-06-23,Completed,29.77,EUR,Completed,Completed
1528,735,2025-06-03,Completed,1709.52,GBP,Completed,Completed
1529,100,2025-10-05,Completed,1109.35,GBP,Completed,Completed
1530,48,2025-01-07,Completed,401.81,USD,Completed,Completed
1531,270,2025-01-12,Pending,385.77,EUR,Pending,Cancelled
1532,185,2024-12-13,pending,350.34,EUR,Pending,Cancelled
1533,271,2025-11-10,Pending,515.4,USD,Pending,Cancelled
1534,136,2025-10-28,pending,1155.32,EUR,Pending,Cancelled
1535,657,2025-07-08,Pending,1597.25,GBP,Pending,Cancelled
1536,169,2025-04-02,Pending,622.25,EUR,Pending,Cancelled
1537,338,2025-02-04,Pending,606.05,USD,Pending,Cancelled
1538,611,2025-07-14,Pending,842.08,GBP,Pending,Cancelled
1539,854,2025-02-27,Pending,43.88,USD,Pending,Cancelled
1540,313,2025-01-15,Pending,1855.08,USD,Pending,Cancelled
1541,985,2025-02-24,pndng,407.91,USD,Pending,Cancelled
1542,268,2025-10-18,Pending,1458.24,USD,Pending,Cancelled
1543,842,2025-09-03,Pending,1840.97,EUR,Pending,Cancelled
1544,528,2025-01-03,Pending,1111.29,USD,Pending,Cancelled
1545,309,2025-07-30,Completed,270.43,EUR,Completed,Completed
1546,67,2024-12-24,Completed,287.37,USD,Completed,Completed
